product_id,brand,product_full_name,description,brand_category,brand_canonical_url,details,modern,business_casual,classic,casual,androgynous,boho,retro,edgy,glam,romantic,athleisure
01E2M3SYRJVRFZN5YRW5BW215J,Ganni,Crepe Wide Leg Pants,"An elastic waistband enhances the polished ease of wide-leg, cropped pants sewn from heavyweight stretch crepe.",Unknown,https://shop.nordstrom.com/s/ganni-crepe-wide-leg-pants/5379983,"True to size. High rise.
29"" inseam; 20"" leg opening; 11"" front rise; 15"" back rise (size 34 EU)
Elastic waist
Faux button fly
Side-seam pockets
97% polyester, 3% elastane
Machine wash, line dry
Imported
SPACE: A shop for emerging and advanced designers",0,1,1,0,0,0,0,0,0,0,0
01E2M26S4G1JVWZVPYBRY38FZQ,Ganni,Leopard Print Asymmetrical Denim Wrap Skirt,Loud leopard spots inject fierce attitude into this nonstretch-denim skirt cut in a cool asymmetrical silhouette with a belt-cinched paperbag waist.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-asymmetrical-denim-wrap-skirt/5445099,"True to size.
23"" to 29 1/2"" length (size 40 EU)
True wrap style with two-button belt closure
Side-seam pockets
Unlined
100% cotton
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E2M30XP3CARY6WWR56NPA909,Ganni,Leopard Print Mesh Long Sleeve Midi Dress,Signature balloon sleeves further the carefree vibe of this leopard-printed mesh wrap dress that flutters to the floor with a tiered and ruffled high/low hem.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-mesh-long-sleeve-midi-dress/5445127,"True to size.
True wrap style with side tie closure
Surplice V-neck
Long sleeves with barrel cuffs
94% polyamide, 6% elastane
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,1,0,1,0,0,0
01DS3VFJPNCC9BGEK9JKW826YZ,Ganni,Leather Wrap Skirt,"Punctuated with tonal snap fastenings, Ganni's midi skirt is crafted from supple leather into a flattering tulip silhouette. It's cleverly designed to wrap around the waist before falling to an asymmetric knee-length hem. Keep styling simple with a tucked-in blouse and slingback sandals.",women:CLOTHING:SKIRTS,https://www.modaoperandi.com/ganni-fw19/leather-wrap-skirt,"Unlined 
Snap fastenings along front
Composition: leather
Dry clean
Imported


This style fits true to sizeWe suggest taking your normal size
Model measurements: height 5'9""/175cm - bust 32""/81.2cm - waist 24""/60.96cm - hip 34""/86.36cmShe is wearing size FR 36",1,1,1,0,1,0,1,0,1,0,0
01DS3VFJPNCC9BGEK9JKW826YZ,Ganni,Leather Wrap Skirt,"Punctuated with tonal snap fastenings, Ganni's midi skirt is crafted from supple leather into a flattering tulip silhouette. It's cleverly designed to wrap around the waist before falling to an asymmetric knee-length hem. Keep styling simple with a tucked-in blouse and slingback sandals.",women:CLOTHING:SKIRTS,https://www.modaoperandi.com/ganni-fw19/leather-wrap-skirt,"Unlined 
Snap fastenings along front
Composition: leather
Dry clean
Imported


This style fits true to sizeWe suggest taking your normal size
Model measurements: height 5'9""/175cm - bust 32""/81.2cm - waist 24""/60.96cm - hip 34""/86.36cmShe is wearing size FR 36",1,1,1,0,1,0,1,0,1,0,0
01E5ZX9G6FDBT3FBBPDXCJ3TV7,Ganni,Leopard Print Long Sleeve Poplin Midi Dress,A sporty mock-neck bodice joins a graceful A-line midi skirt in this chic cotton-poplin dress peppered with big-cat spots.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-long-sleeve-poplin-midi-dress/5551626,"True to size.
Half-zip closure
Mock neck
Long sleeves
Side-seam pockets
100% cotton
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,0,0,1,0,0,0
01E601GWZEA0GFB50GQNE15XV0,Ganni,High Waist Suiting Pants,A muted check patterns these straight-leg trousers tailored in a lightweight suiting blend with a high waist and chic ankle length.,Unknown,https://shop.nordstrom.com/s/ganni-high-waist-suiting-pants/5445092,"True to size.
Zip fly with button closure
Front slant pockets; double-welt back pockets
62% polyester, 34% viscose, 4% elastane
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",0,1,1,0,1,0,0,1,0,0,0
01E2KZ6ZXZT98D18MTWRFTH6SV,Ganni,V-Neck Wool Blend Cardigan,Exaggerated proportions refresh this wardrobe-staple cardigan knit from a soft and fuzzy wool-blend yarn.,Unknown,https://shop.nordstrom.com/s/ganni-v-neck-wool-blend-cardigan/5274189,"True to size. XS=2, S=4, M=6, L=8, XL=10.",0,0,1,1,0,0,0,0,0,0,0
01E2M2AWZYF71XKY1AZDFS9TF6,Ganni,Isoli Sweatshirt,Voluminous sleeves bring refreshing new proportions to this roomy crewneck sweatshirt finished with a label on the back that confirms your It-Girl status.,Unknown,https://shop.nordstrom.com/s/ganni-isoli-sweatshirt/5274210,"True to size. XS=2, S=4, M=6, L=8.",1,0,1,1,1,0,0,0,0,0,1
01E5ZVVPNG7CCYZKYD2E68PP2E,Ganni,Leopard Print Mesh Turtleneck,Loud leopard spots deliver roaring style on this supersleek turtleneck you can layer or wear as its own statement piece.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-mesh-turtleneck/5445131,"True to size.
Turtleneck
Long sleeves
94% polyamide, 6% elastane
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E603B6TA9AF0T6WPRKJKWC31,Ganni,Leopard Print Thermoshell Parka,"Large-scale leopard spots stand out on this slick, oversized parka that sheds rain and shields against the wind with its technical fabrication.",Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-thermoshell-parka/5558931,"True to size.
Front snap closure
Fixed drawstring hood
Snap-tab cuffs
Button-flap bellows pockets
100% thermoplastic polyurethane
Spot clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E2M2FHTSS30WAB4E4WJ829Y6,Ganni,Leather Crossbody Bag,The expandable silhouette of this handcrafted bag is sized to carry just the essentials and is complemented by a signature tortoiseshell acetate accent.,Unknown,https://shop.nordstrom.com/s/ganni-leather-crossbody-bag/5480759,"9""W x 6""H x 4 ½""D. (Interior capacity: small.)  11"" strap drop; 20 ½"" shoulder strap drop.  1.4 lb.",0,0,1,1,0,0,1,0,0,0,0
01E5ZVK4Y3BMGHS52EKWASES4T,Ganni,Dot Mesh Balloon Sleeve Turtleneck Top,"A turtleneck top embellished with tiny dots easily transitions from workday to evening out with voluminous, sheer balloon sleeves.",Unknown,https://shop.nordstrom.com/s/ganni-dot-mesh-balloon-sleeve-turtleneck-top/5445117,"True to size.
25"" length (size 36)
Turtleneck
Long sleeves
Lined, except sleeves
95% polyamide, 5% elastane
Dry clean or machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,0,0,0,0
01E2M2QJR6S1359KJERMT9C4KE,Ganni,Leather Box Bag,The structured silhouette of this handcrafted bag is sized to carry just the essentials and is complemented by a signature tortoiseshell acetate accent.,Unknown,https://shop.nordstrom.com/s/ganni-leather-box-bag/5480758,"6""W x 6""H x 3""D. (Interior capacity: small.)  2 ½"" strap drop; 18 ¾"" - 21 ¼"" convertible strap drop.  1.2 lb.",1,0,0,1,0,0,0,0,0,0,0
01E2M08SW25DF5R00XQ2P9QE8N,Ganni,Leather Crossbody Bag,The expandable silhouette of this croc-embossed leather bag is sized to carry the essentials and is complemented by a signature marbled acetate accent.,Unknown,https://shop.nordstrom.com/s/ganni-leather-crossbody-bag/5480757,8 1/4”W x 5 3/4”H x 4 1/4”D. (Interior capacity: small.)  11“ – 20“ shoulder strap drop. 1.4 lbs.,1,0,1,1,0,0,0,0,0,0,0
01E2M02PMCE2X41YAZ3VAK4ZF1,Ganni,Colorblock Leather Crossbody Bag,,Unknown,https://shop.nordstrom.com/s/ganni-colorblock-leather-crossbody-bag/5480764,"10 ¼""W x 6 ¼""H x 4 ½""D. (Interior capacity: small.)  10 ¾"" – 20"" convertible strap drop. 1.4 lb.",1,0,1,1,0,0,0,0,0,0,0
01E5ZWQS9R54AFJWTYMK90HNFR,Ganni,Tech Fabric Crossbody Bag,This utilitarian crossbody from It brand Ganni boasts a roomy camera-style bag trimmed with parachute cord and paired with a wide webbed strap.,Unknown,https://shop.nordstrom.com/s/ganni-tech-fabric-crossbody-bag/5512821,"9""W x 6 ½""H x 2 ½""D. (Interior capacity: small.)  9 ½"" – 21"" strap drop. .4 lb.
Top zip closure with logo pull
Exterior zip pocket
Removable, adjustable crossbody strap
Textile
Imported
Handbags",1,0,0,1,1,0,0,1,0,0,1
01E2M2Q3T7N00VMYXH06WKZCXT,Ganni,Leopard Print Long Sleeve Silk Satin Midi Wrap Dress,Fierce leopard spots and a voluminous midi-length silhouette define this It-Girl dress made even cooler in slippery stretch satin.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-long-sleeve-silk-satin-midi-wrap-dress/5274192,"True to size.
True wrap style with side tie closure
Surplice V-neck
Long sleeves with button cuffs
Unlined
92% silk, 8% elastane
Hand wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E2KX6DDRNY7C0NX2DXNXDWPB,Ganni,Check Balloon Sleeve Midi Dress,Godets inset at the front and back add swingy volume to a checked midi dress featuring a puckered texture and trend-savvy balloon sleeves.,Unknown,https://shop.nordstrom.com/s/ganni-check-balloon-sleeve-midi-dress/5445104,"True to size.
V-neck and back
Elbow sleeves
47% cotton, 44% polyester, 14% polyamide
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E2M3P4ZAM23B5BBKT8X2MFTW,Ganni,Leopard Print Side Zip Denim Jacket,Loud leopard spots—the anthem of cool girls everywhere—join exposed side zips to refresh this denim jacket that's branded with a prominent logo back label.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-side-zip-denim-jacket/5445102,"True to size.
Front button closure
Spread collar
Button cuffs
Button-flap chest pockets
Side-seam zips; button side tabs
100% cotton
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E2KKS8Y045J1WTX13X97QXKS,Ganni,Tech Fabric Backpack,"On-trend leopard spots glam up this urbane backpack done in a lustrous tech fabric with handy side pockets, padded straps and a durable top handle.",Unknown,https://shop.nordstrom.com/s/ganni-tech-fabric-backpack/5512815,"18""H x 10""W x 4 ½""D. (Interior capacity: large.) 1.0 lb.
Cinch-cord drawstring with top flap pull-through closure
Adjustable shoulder straps
Exterior pull-through flap pockets
Textile
Imported
Handbags",0,0,0,1,0,0,0,1,0,0,0
01E2KXZRAJ1HJE5K689T2X6E3H,Ganni,Floral Satin Long Sleeve Wrap Minidress,Dreamy purple flowers blooms across this satin wrap dress secured with a pair of crystal-encrusted buttons at the hip.,Unknown,https://shop.nordstrom.com/s/ganni-floral-satin-long-sleeve-wrap-minidress/5560037,"True to size.
True wrap style with side tie closure
Surplice V-neck with notched collar
Long sleeves with two-button cuffs
100% viscose
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,0,0,0,0,1,0
01E2M3G62A925CF6Y8H2Z4T3M5,Ganni,Short Western Boot,"With its traditional styling and stacked block heel, this handcrafted Western boot offers the perfect combo of urban cool and country charm.",Unknown,https://shop.nordstrom.com/s/ganni-short-western-boot-women/5368257,"Runs small; order next size up.
2 3/4"" heel (size 39)
5"" shaft
Pull-on style with elastic gore insets
Leather upper and lining/synthetic sole
Made in Italy
SPACE: A shop for emerging and advanced designers",1,0,0,1,0,0,0,1,0,0,0
01E1JKZTQ96BTH13VDD5E5S61K,Ganni,Leopard Print Stretch Silk Crop Sleeveless Top,"Made from slippery silk with a touch of stretch, this drapey leopard-print top glides through the day and right into the evening hours.",Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-stretch-silk-crop-sleeveless-top/5445123,"True to size.
Back button closure
High neck
Sleeveless
92% silk, 8% elastane
Dry clean
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,0,0,0,1,0,0
01E6070PV3HPRF6R499Q7N0M88,Ganni,Heavy Crepe Blouse,Nicely weighted crepe provides a beautiful drape in this loose-cut blouse framed by voluminous bishop sleeves.,Unknown,https://shop.nordstrom.com/s/ganni-heavy-crepe-blouse/5274190,"True to size.
25"" length (size 42)
Hidden back-zip closure
Jewel neck
Long bishop sleeves with banded cuffs
97% polyester, 3% elastane
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,1,1,0,0,0,0,0,0,0
01E6061CYK090DFQ0VMYB5BYGT,Ganni,Lightweight Jersey Turtleneck,Exposed seams give an inside-out look to this essential longline turtleneck cut from lightweight jersey and branded with an embroidered logo.,Unknown,https://shop.nordstrom.com/s/ganni-lightweight-jersey-turtleneck/5368124,"True to size.
26 1/2"" length (size 40EU)
Mock neck
Long sleeves
89% cotton, 11% elastane
Machine wash, dry flat
Made in Portugal
SPACE: A shop for emerging and advanced designers",0,0,1,1,0,0,0,0,0,0,0
01E604Q15S77KTF5H9CHYTAZ8Z,Ganni,Leopard Print Ruched Mesh Top,Loud leopard spots deliver roaring style on this supersleek top that's ruched from the chest down for softly scrunched texture.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-ruched-mesh-top/5551623,"True to size.
23"" length (size 32EU)
Crewneck
Short sleeves
Partially lined
94% polyamide, 6% elastane
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,0,0,1,0,0,0
01E60676H83RMEDYGH4VR144ND,Ganni,Washed Denim Strapless Peplum Top,A classic tube top is reimagined in faded nonstretch denim with sparkly jeweled buttons and a form-fitting cropped silhouette that flares to a pretty peplum.,Unknown,https://shop.nordstrom.com/s/ganni-washed-denim-strapless-peplum-top/5546168,"True to size.
Front button closure
Strapless
100% organic cotton
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,1,0,0,0,0,1,0,0,0
01E606T9J1PFPHXTJGVC339NDQ,Ganni,Leopard Print Mesh Long Sleeve Dress,Fierce spots inject even more attitude into this curve-hugging mesh dress that's ruched throughout for a flattering fit.,Unknown,https://shop.nordstrom.com/s/ganni-leopard-print-mesh-long-sleeve-dress/5445126,"True to size.
38 1/2"" length (size 38EU)
Slips on over head
Jewel neck
Long sleeves
Lined, except sleeves
94% polyamide, 6% elastane
Dry clean or machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",1,0,0,0,0,0,0,1,1,0,0
01E604CYPRRMV8RKSKFZV3000P,Ganni,Print Hobo,An eye-catching pattern and knotted strap make this spacious hobo bag a surefire street-style standout.,Unknown,https://shop.nordstrom.com/s/ganni-print-hobo/5558170,"10 ½""W x 10""H x 4 ½""D. (Interior capacity: large.)  1"" – 22"" convertible strap drop. .4 lb.
Hidden magnetic closure
Adjustable convertible strap
Interior zip pocket
Textile
Imported
Designer Handbags",1,0,0,1,0,0,0,1,0,0,0
01E6066E5FNNJ0WH34406A9NB7,Ganni,Long Sleeve Check Seersucker Wrap Dress,Puffy balloon sleeves play up the country-meets-city charm of a wrap dress made from lightweight cotton-blend seersucker.,Unknown,https://shop.nordstrom.com/s/ganni-long-sleeve-check-seersucker-wrap-dress/5546169,"True to size.
51"" length (size 32 EU)
True wrap style with side tie closure
Surplice V-neck
Long sleeves with two-button cuffs
Unlined
58% cotton, 37% polyester, 5% polyamide
Machine wash, dry flat
Imported
SPACE: A shop for emerging and advanced designers",0,0,1,1,0,0,0,0,0,0,0
01E4EAEMNE3QSXHK0PMQNXXQV3,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-ivory-check,"DETAILS | The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket. 100% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach. No Bleach.
FIT | True to size. Slim fit. If you prefer a looser fit, we recommend sizing up. Front body length: 26 7/8"" (Measured from Small).
Model is wearing size S.Model's Measurements: Height 5'7.5"", Bust 34"", Waist 24"", Hips 35""",0,1,0,1,1,0,0,0,0,0,0
01E4ED41A8FJ0X5DGGKFCGDSB5,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-pewter-frost,"DETAILS |
The classic RAILS long sleeve plaid button-down shirt. Made from our signature ultra soft rayon fabric, but brushed for added textured to create a more flannel-like handfeel. This style is a year-round comfort classic and is offered in a wide variety of colors.
Single layer with one chest pocket.
100% Rayon.
Imported.

CARE |
Hand Wash Cold. Hang Dry. No Bleach. No Bleach.

FIT |
True to size. Slim fit. If you prefer a looser fit, we recommend sizing up.
Front body length: 26 7/8"" (Measured from Small).

Model is wearing size S.
Model's Measurements: Height 5'9"", Bust 31"", Waist 23 1/2"", Hips 34""",0,1,0,1,1,0,0,0,0,0,0
01E4EDD188PKCN5AJ3BKKRB7SJ,RAILS,Charli,,TOP,https://www.railsclothing.com/products/charli-mandalay-stripe,"DETAILS | Striped, long sleeve button-down top with high-low shirttail hem, and single chest pocket. Lightweight, breezy linen fabric mixed with a relaxed body shape makes the Charli the perfect Southern California inspired button-down. 70% Rayon | 30% Linen. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Body length: 27 1/4"" (Measured from Small).
Model is wearing size S.Model's Measurements: Height 5'9"", Bust 34"", Waist 32"", Hips 35""",0,1,0,1,0,0,0,0,0,0,0
01E4ED77M2HXAV5H0006VJ0M4Q,RAILS,Charli,,TOP,https://www.railsclothing.com/products/charli-white-pink-aqua,"DETAILS | Soft linen, long sleeve button down top with gold metallic Lurex thread detail. Single lined with a single chest pocket. Lightweight, breezy linen fabric mixed with a relaxed body shape makes the Charli the perfect Southern California inspired button-down.  54.5% Linen | 44.5% Rayon | 1% Metallic. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Front body length: 27 1/4"" (Measured from Small).",0,1,0,1,0,0,0,0,0,0,0
01E4ED5J73Y3XA0940E40NKXMZ,RAILS,Charli,,TOP,https://www.railsclothing.com/products/charli-verona-plaid,"DETAILS /
Soft linen, long sleeve button down. Single lined with a single chest pocket.   55% Linen 45% Rayon.   Imported.   CARE /   Machine Wash Cold. Tumble Dry.   FIT /   Fit is true to size. Recommend ordering true size.   Body length: 28"" (Measured from Small).",0,0,0,1,0,0,0,0,0,1,0
01E4EBNTC566W2DKDREF6TNT3F,RAILS,Charli,,TOP,https://www.railsclothing.com/products/charli-white-daisy-embroidery,"DETAILS | Striped, long sleeve button-down top with high-low shirttail hem, and single chest pocket. Lightweight, breezy linen fabric mixed with a relaxed body shape makes the Charli the perfect Southern California inspired button-down. 55% Linen | 45% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Designed for a relaxed fit. Recommend ordering true to size.  Body length: 27 1/4"" (Measured from Small).
Model is wearing size S. Model's Measurements: Height 5'9"", Bust 32"", Waist 24"", Hips 36 1/2""",0,1,0,1,0,0,0,0,0,1,0
01E4EDCR97W0TVX8Y4MN5PHGQT,RAILS,Charli,,TOP,https://www.railsclothing.com/products/charli-white-peach-fuschia,"DETAILS |Soft linen, long sleeve, plaid button-down top. Single lined with a single chest pocket. Lightweight, breezy linen fabric mixed with a relaxed body shape makes the Charli the perfect Southern California inspired button-down.70% Rayon | 30% Linen.Imported.CARE |Hand Wash Cold. Hang Dry. No Bleach.FIT |Recommend ordering true to size. Body length: "" (Measured from Small).Model's Measurements: Height 5'6"", Bust 32"", Waist 23"", Hips 33""",0,0,0,1,0,0,0,0,0,1,0
01E4EC45MZWX05WP8DAA2QBZBC,RAILS,Kate,,TOP,https://www.railsclothing.com/products/kate-silk-sunburst-tie-dye,"DETAILS | Long sleeve, 100% silk button-down top with single chest pocket. This classic tailored design features soft draping white silk fabric and pink starburst tie dye print throughout. 100% Silk. Imported.
CARE | Dry Clean Only.
FIT | Recommend ordering true to size.  Body length: 26 3/4"" (Measured from Small).
Model is wearing size S. Model's Measurements: Height 5'9"", Bust 33 1/2"", Waist 25 1/2"", Hips 36""",0,1,0,1,0,0,0,0,0,1,0
01E4ED5Q0RVEK2YXTJ4YM382YT,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-white-storm,"DETAILS | The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket. 100% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach. No Bleach.
FIT | True to size. Slim fit. If you prefer a looser fit, we recommend sizing up. Front body length: 26 7/8"" (Measured from Small).
Model is wearing size S. Model's Measurements: Height 5'7.5"", Bust 34"", Waist 24"", Hips 35""",0,1,0,1,0,0,0,0,0,0,0
01E4EKR0M2S7JH3AFZK6JSVAN3,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-midnight-blue-pink,"DETAILS | The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket. 100% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach. No Bleach.
FIT | True to size. Slim fit. If you prefer a looser fit, we recommend sizing up. Front body length: 26 7/8"" (Measured from Small).
Model is wearing size S.Model's Measurements: Height 5'9"", Bust 34"", Waist 32"", Hips 35""",0,1,0,1,1,0,0,0,0,0,0
01E4EM1M0EH762N82Z56SE8ESY,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-white-grey-peach,"DETAILS |
The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket.
100% Rayon.
Imported.

CARE |
Hand Wash Cold. Hang Dry. No Bleach.

FIT |
True to size. Slim fit. If you prefer a looser fit, we recommend sizing up.
Body length: 26 7/8"" (Measured from Small).

Model is wearing size S.
Model's Measurements: Height 5'9"", Bust 31"", Waist 23 1/2"", Hips 34""",0,1,0,1,1,0,0,0,0,0,0
01E4EKM6PTWF2QF7Q7GP4C46N2,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-wine-navy-black,"DETAILS | Ultra soft, plaid button-down with navy Lurex thread detail. Single layer with one chest pocket.  100% Rayon. Loose weave. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Body length: 26 7/8"" (Measured from Small)",0,1,0,1,0,0,0,0,0,0,0
01E4EKXZ0C459EW39MF0YJFJH5,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-white-lavender-blue,"DETAILS | The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket.  100% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | True to size. Slim fit. If you prefer a looser fit, we recommend sizing up. Front body length: 26 7/8"" (Measured from Small).
Model's Measurements: Height 5'7"", Bust 32"", Waist 24"", Hips 34""",0,1,0,1,0,0,0,0,0,0,0
01E4EKVV4JA976E10G1TYJS1SA,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-black-melon-aqua,"DETAILS | The classic RAILS long sleeve plaid button-down shirt featuring gold metallic Lurex threading detail. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket. 99% Rayon | 1% Metallic. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Body length: 26 7/8"" (Measured from Small).
Model is wearing size S.Model's Measurements: Height 5'9"", Bust 34"", Waist 32"", Hips 35""",0,1,0,1,0,0,0,0,0,0,0
01E4EKAWGKNHYTN579MF3RFBQ4,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-coral-indigo,"DETAILS | The classic RAILS long sleeve plaid button-down shirt. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket.100% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach. No Bleach.
FIT | True to size. Slim fit. If you prefer a looser fit, we recommend sizing up. Front body length: 26 7/8"" (Measured from Small).",0,1,0,1,0,0,0,0,0,0,0
01E4EKV7DBC46S7V5WNH8668H6,RAILS,Hunter,,TOP,https://www.railsclothing.com/products/hunter-onyx-slate-white,"DETAILS | The classic RAILS long sleeve plaid button-down shirt featuring silver metallic Lurex threading detail. Made from our signature, ultra soft rayon fabric featuring a loose twill weave. This style is a year-round comfort classic and is offered in a wide variety of colors. Single layer with one chest pocket. 99% Rayon | 1% Metallic. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Body length: 26 7/8"" (Measured from Small).
Model is wearing size S.Model's Measurements: Height 5'7.5"", Bust 34"", Waist 24"", Hips 35""",0,1,0,1,1,0,0,0,0,0,0
01E4EAEBJSB2256QMXZK0H1CKD,RAILS,Whitney,,TOP,https://www.railsclothing.com/products/whitney-peach-blush-blue,"DETAILS / Ultra soft, rolled short-sleeve, button down. Single layer with single pocket. Side Slit on both sides. 55% Linen / 45% Rayon Imported.
CARE / Hand Wash Cold. Hang Dry. No Bleach.
FIT / Recommend ordering true to size.  Body length: 24 1/4 "" (Measured from Small).",0,1,0,1,0,0,0,0,0,1,0
01E4EC5V5JV6XAFRHJYT80VEG4,RAILS,Kate,,TOP,https://www.railsclothing.com/products/kate-etoiles,"DETAILS | Long sleeve, 100% silk button-down tailored top with single front pocket. Add some whimsy and a personal touch with this fun conversational star print. 100% Silk.  Imported.
CARE | Dry Clean Only.
FIT | Recommend ordering true to size. If in-between sizes, you may want to consider sizing up due to lack of stretch in silk fabric. Front body length: 26 3/4"" (Measured from Small).
Model's Measurements: Height 5'7"", Bust 32"", Waist 24"", Hips 34""",0,1,0,1,0,0,0,0,0,1,0
01E4EK3QETC8Z2P537XG9JJ2PT,RAILS,Luna,,KNITWEAR,https://www.railsclothing.com/products/luna-white-mini-palms,"DETAILS | Soft knit, short sleeve, V-neck printed top. Add some whimsy and a personal touch with this fun conversational print. Great for layering. 70% Linen | 30% Tencel. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Front body length: 20 3/4"" (Measured from Small).
Model's Measurements: Height 5'7"", Bust 32"", Waist 24"", Hips 34""
STYLE TIP |  Pair with any Beckett jeans or your favorite Rails bottoms for an effortless day-to-day look.",0,0,0,1,0,0,0,0,0,0,0
01E4EKW8ZNVWHPHWNZYX84EYV0,RAILS,Luna,,KNITWEAR,https://www.railsclothing.com/products/luna-white-gold-electric,"DETAILS | Soft knit, short sleeve, scoop-neck white top. An easy pullover fit for everyday wear featuring gold lightning bolts throughout. Great for layering. 55% Linen | 45% Rayon. Imported.
CARE | Hand Wash Cold. Hang Dry. No Bleach.
FIT | Recommend ordering true to size.  Body length: 24 3/4"" (Measured from Small)
Model is wearing size S. Model's Measurements: Height 5'9"", Bust 33 1/2"", Waist 25 1/2"", Hips 36""",0,0,0,1,0,0,0,0,0,0,0
